PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
1.4063842764365073,7.935385447270644,-10.43443952744648,1.8551483317674013,-6.330332264450176,-6.538861810291451,-4.533438654156348,1.9455769447624265,0.539476610406576,-1.1942913470978314,normal
32.1563814361261,-5.475824435820194,10.366806347271922,11.97832065216317,-3.9948445993206687,-3.385461548777251,19.021641624067488,-7.274539354917479,-7.48864207859061,-25.24512072038872,abnormal
-1.5600007895544659,-8.286286934493983,-2.398817699230366,-0.11508459270601885,0.4428308775419441,-1.0038222994182149,2.1810474104386572,2.128128579597629,0.38307669194328764,0.1992827040014576,normal
-1.7814247726455248,-8.508777138351258,-3.2033985311342503,-0.49106783612882865,-0.15078300369355904,-1.4495218239877508,1.0015934040741898,0.6550079770023656,-0.7935050335468766,-0.1509065556887858,normal
-10.70031105667781,6.736031554919703,-6.059331805814267,14.373805122122805,2.844230234325381,-6.15753070475159,1.048743418257128,-0.34174618284054925,-1.4257321845190147,0.7404321002852022,normal
1.2363353029664639,-7.093427668728267,-2.852588184546911,-0.7221784914685684,0.5726012587431142,-0.6600815119205662,-0.8224272438515825,-3.460324051397597,-2.3786111174239024,0.8230064536902347,normal
-1.7199831739718996,2.329501132586605,-3.835461909470822,-11.43017481013487,8.533653670328981,0.08402736849237913,3.817192362083596,0.21266810521067966,-0.4655225880481975,-0.7629376473556201,normal
10.715014127504864,-1.7886339246927898,-1.734380065755562,-2.16715231052003,1.3208634665880539,0.9692784990949418,-6.313161460191334,-2.7536651503789598,-0.5187428892028147,-0.6963457381211718,normal
0.6917925059953041,-7.64152705990985,-2.2149129456210193,-0.8597656604299415,1.284152799669183,-0.8413623480279689,-0.11739689252560494,-0.3798809514556138,-1.1369511802731238,-0.4734008735837925,normal
7.647430445572916,-4.749244848586475,-3.084486075643207,-0.8709663316417858,0.0067015701816,0.2388877288646667,-0.24274428777488277,-7.655682964473921,-0.6463652846444119,10.979928258857141,abnormal
-4.410305317887307,-4.336452293846316,12.11091391066086,-3.422406478546747,-5.217503755947132,-3.7810596680321455,-0.469602277572399,-1.7054484891839696,-2.1985306249349548,2.032408738266314,normal
2.7815773702380846,-4.091493626545455,-3.596097904621848,-2.0936396951540788,0.8330087585857893,-0.12482105605318305,-4.179726429528881,0.2705325103896886,0.10978134048439663,-0.8297236097161702,normal
-5.8212477840299615,-10.966660201034307,-4.621250513917545,-2.073116906936754,0.9347173920310218,-0.9881794580570924,-1.2473273342231004,1.658719615460032,-1.2755959064038787,-0.7703624038467719,abnormal
3.7703522419257034,13.83055609769594,0.0042586410464142644,-1.51986844954062,20.11657882975955,1.6293552940787788,-2.7896259119258286,1.0758729523141886,0.8592947037236535,-0.8035184417302799,normal
-1.3936577024636663,-3.5155903009306946,12.241348852600094,-2.1635049869489227,-6.541209163456523,-4.471009182487041,1.585982345144806,3.496029240319033,-0.9644630650158441,-1.40984824332244,normal
-3.203664948778536,-7.305506756957219,-2.532205030057234,0.061409693872734226,-0.44071272287412366,-0.5210686913430934,0.14333849391076425,1.0851542904762224,-0.45351486814088304,0.0024980994886771514,normal
-7.555635119180639,-0.8421914354361641,13.392688865522622,-0.9021597264646545,-11.177256273340873,11.94239925222117,3.1780344741179,-0.8077495235297626,-1.1720167186495465,-0.25701764701658675,normal
-6.637342856845454,4.279139891849906,-4.738991245501539,-9.24464778025198,2.479544166100826,15.98183020115264,9.496472387939692,1.6283773239609398,-0.9138869136251423,-0.5132778045716763,normal
